survey	config	block	run	date	max_step	train_psnr	train_fg	peak_fg	peak_fg_step	eval_psnr	eval_fg	gauss
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_000	splat_runs_lio_only_v2/lio_v2_block_000/high/2026-07-08_102325	2026-07-08	5000	10.44	19.20	24.30	4920			608161.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_001	splat_runs_lio_only_v2/lio_v2_block_001/high/2026-07-08_111852	2026-07-08	5000	9.79	19.95	23.57	1900	9.24	17.15	906973.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_002	splat_runs_lio_only_v2/lio_v2_block_002/high/2026-07-08_114135	2026-07-08	5000	10.95	19.66	22.78	2960	9.90	16.41	840183.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_003	splat_runs_lio_only_v2/lio_v2_block_003/high/2026-07-08_120543	2026-07-08	5000	16.63	17.70	22.06	920	14.72	18.59	1270517.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_004	splat_runs_lio_only_v2/lio_v2_block_004/high/2026-07-08_123317	2026-07-08	5000	11.03	19.63	23.22	4840	11.76	16.12	891517.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_005	splat_runs_lio_only_v2/lio_v2_block_005/high/2026-07-08_125802	2026-07-08	5000	9.68	18.79	23.46	4880	11.13	17.10	1205471.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_006	splat_runs_lio_only_v2/lio_v2_block_006/high/2026-07-08_132052	2026-07-08	5000	11.58	19.70	22.80	4790	9.09	18.17	1040207.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_007	splat_runs_lio_only_v2/lio_v2_block_007/high/2026-07-08_134610	2026-07-08	5000	13.56	17.12	22.67	4930	10.76	17.91	1132356.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_008	splat_runs_lio_only_v2/lio_v2_block_008/high/2026-07-08_141047	2026-07-08	5000	9.29	21.19	22.86	4670	14.09	16.82	1040711.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_009	splat_runs_lio_only_v2/lio_v2_block_009/high/2026-07-08_143703	2026-07-08	5000	10.28	22.25	23.82	4820	12.65	18.24	918707.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_010	splat_runs_lio_only_v2/lio_v2_block_010/high/2026-07-08_150145	2026-07-08	5000	8.99	18.41	22.25	1870	10.12	16.34	1005534.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_011	splat_runs_lio_only_v2/lio_v2_block_011/high/2026-07-08_152455	2026-07-08	5000	9.50	20.67	23.06	4690	10.42	17.56	732563.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_012	splat_runs_lio_only_v2/lio_v2_block_012/high/2026-07-08_155012	2026-07-08	5000	11.78	20.24	23.38	2710	10.95	19.27	871457.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_013	splat_runs_lio_only_v2/lio_v2_block_013/high/2026-07-08_161411	2026-07-08	5000	12.21	18.48	23.17	2590	9.84	17.98	967425.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_014	splat_runs_lio_only_v2/lio_v2_block_014/high/2026-07-08_163735	2026-07-08	5000	11.57	21.59	23.48	4870	12.80	20.41	790139.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_015	splat_runs_lio_only_v2/lio_v2_block_015/high/2026-07-08_170342	2026-07-08	5000	11.29	18.01	22.31	3850	10.71	18.72	426605.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_016	splat_runs_lio_only_v2/lio_v2_block_016/high/2026-07-08_172840	2026-07-08	5000	11.29	20.73	22.79	4530	11.28	18.63	544442.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_017	splat_runs_lio_only_v2/lio_v2_block_017/high/2026-07-08_175221	2026-07-08	5000	10.26	21.46	23.56	2660	10.64	20.21	650787.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_018	splat_runs_lio_only_v2/lio_v2_block_018/high/2026-07-09_081009	2026-07-09	5000	14.42	20.33	23.87	2940	12.25	21.08	880809.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_019	splat_runs_lio_only_v2/lio_v2_block_019/high/2026-07-09_083604	2026-07-09	5000	11.80	20.29	23.05	4430	11.92	17.70	821463.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_020	splat_runs_lio_only_v2/lio_v2_block_020/high/2026-07-09_090014	2026-07-09	5000	11.50	22.50	23.29	4920	14.87	19.57	709779.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_021	splat_runs_lio_only_v2/lio_v2_block_021/high/2026-07-09_092635	2026-07-09	5000	10.83	15.58	22.44	4760	10.22	16.17	407190.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_022	splat_runs_lio_only_v2/lio_v2_block_022/high/2026-07-09_095048	2026-07-09	5000	13.64	20.28	22.77	2810	11.24	17.79	598095.00
01_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm	block_023	splat_runs_lio_only_v2/lio_v2_block_023/high/2026-07-09_101610	2026-07-09	5000	11.43	22.20	23.13	3770	11.52	16.09	602966.00
01_13B_Jackal	lio_row	block_000	splat_runs_C_20k/abC_block_000/high/2026-07-10_103334	2026-07-10	20000	11.12	22.24	25.14	18840	13.02	19.92	1166630.00
01_13B_Jackal	lio_row	block_000	splat_runs_R_20k/R20k_block_000/high/2026-07-13_185155	2026-07-13	20000	11.11	21.75	25.04	18840	12.86	20.22	1140451.00
01_13B_Jackal	lio_row	block_000	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_035525	2026-08-09	1999	10.21	11.83	19.10	1760	10.39	12.61	660246.00
01_13B_Jackal	lio_row	block_000	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_081601	2026-08-09	1999	10.69	12.77	18.37	790	10.52	13.43	662818.00
01_13B_Jackal	lio_row	block_000	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_165015	2026-08-09	1999	10.74	12.66	18.68	1760	10.76	12.99	654608.00
01_13B_Jackal	lio_row	block_000	splat_runs_ab4_20k/ab4_block_000/high/2026-07-10_063845	2026-07-10	20000	11.60	21.40	25.16	15690	9.99	10.36	882456.00
01_13B_Jackal	lio_row	block_000	splat_runs_abC_20k/abC_block_000/high/2026-07-10_103334	2026-07-10	20000	11.12	22.24	25.14	18840	13.02	19.92	1166630.00
01_13B_Jackal	lio_row	block_000	splat_runs_abD_20k/abD_block_000/high/2026-07-10_115802	2026-07-10	20000	12.27	22.81	25.48	19700	12.06	17.23	1068379.00
01_13B_Jackal	lio_row	block_000	splat_runs_c1_black020/c1_black020_block_000/high/2026-07-14_211153	2026-07-14	20000	10.97	22.13	24.95	18840	12.68	19.83	1172871.00
01_13B_Jackal	lio_row	block_000	splat_runs_c1_randbg005/c1_randbg005_block_000/high/2026-07-14_200012	2026-07-14	20000	11.47	22.22	24.85	18840	14.81	20.06	1101932.00
01_13B_Jackal	lio_row	block_000	splat_runs_c1_randbg020/c1_randbg020_block_000/high/2026-07-14_222520	2026-07-14	20000	11.23	22.06	24.82	17970	14.46	20.24	1109528.00
01_13B_Jackal	lio_row	block_000	splat_runs_fixedinit_20k/fixed20k_block_000/high/2026-07-09_184311	2026-07-09	20000	10.99	22.51	24.94	19520	12.82	17.40	820664.00
01_13B_Jackal	lio_row	block_000	splat_runs_lio_only_v2/lio_v2_block_000/high/2026-07-09_115932	2026-07-09	5000	11.30	16.80	21.94	480	13.13	19.52	1593168.00
01_13B_Jackal	lio_row	block_001	splat_runs_20k/lio_row_b001_20k/high/2026-07-09_141950	2026-07-09	20000	11.58	23.66	24.65	19300	5.44	5.60	901941.00
01_13B_Jackal	lio_row	block_001	splat_runs_C_20k/abC_block_001/high/2026-07-10_150213	2026-07-10	20000	11.64	23.54	23.74	18800	11.64	17.38	1416787.00
01_13B_Jackal	lio_row	block_001	splat_runs_R_20k/R20k_block_001/high/2026-07-13_201354	2026-07-13	20000	11.58	22.62	23.25	18800	11.51	17.15	1344665.00
01_13B_Jackal	lio_row	block_001	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_035817	2026-08-09	1999	10.94	15.40	19.34	1370	10.29	12.00	523218.00
01_13B_Jackal	lio_row	block_001	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_081855	2026-08-09	1999	11.11	15.36	19.12	780	10.14	12.01	518548.00
01_13B_Jackal	lio_row	block_001	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_165307	2026-08-09	1999	10.76	15.79	18.97	1370	11.20	13.92	526140.00
01_13B_Jackal	lio_row	block_001	splat_runs_ab4_20k/ab4_block_001/high/2026-07-10_080152	2026-07-10	20000	11.92	20.39	23.86	16920	9.34	9.19	941875.00
01_13B_Jackal	lio_row	block_001	splat_runs_abC_20k/abC_block_001/high/2026-07-10_150213	2026-07-10	20000	11.64	23.54	23.74	18800	11.64	17.38	1416787.00
01_13B_Jackal	lio_row	block_001	splat_runs_fixedinit_20k/fixed20k_block_001/high/2026-07-09_195134	2026-07-09	20000	11.55	24.16	24.87	19300	11.73	16.60	1044499.00
01_13B_Jackal	lio_row	block_001	splat_runs_lio_only_v2/lio_v2_block_001/high/2026-07-09_121621	2026-07-09	5000	9.94	19.51	21.03	700	5.44	5.60	1173934.00
01_13B_Jackal	lio_row	block_002	splat_runs_C_20k/C20k_block_002/high/2026-07-10_162508	2026-07-10	20000	13.46	22.98	25.04	19090	10.10	16.15	1432547.00
01_13B_Jackal	lio_row	block_002	splat_runs_R_20k/R20k_block_002/high/2026-07-13_213006	2026-07-13	20000	13.50	23.06	24.78	19690	10.07	16.37	1396358.00
01_13B_Jackal	lio_row	block_002	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_040102	2026-08-09	1999	13.65	14.83	20.86	1500	11.12	13.70	537710.00
01_13B_Jackal	lio_row	block_002	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_082143	2026-08-09	1999	12.30	13.12	21.16	1500	11.21	13.45	546106.00
01_13B_Jackal	lio_row	block_002	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_165552	2026-08-09	1999	13.51	14.53	20.68	1500	11.06	13.38	540561.00
01_13B_Jackal	lio_row	block_003	splat_runs_C_20k/C20k_block_003/high/2026-07-10_175935	2026-07-10	20000	10.94	23.89	26.01	19070	10.15	15.93	1268436.00
01_13B_Jackal	lio_row	block_003	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_040349	2026-08-09	1999	12.45	17.83	20.03	1580	13.67	17.91	430221.00
01_13B_Jackal	lio_row	block_003	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_082436	2026-08-09	1999	12.42	17.78	19.97	1580	13.70	18.05	431684.00
01_13B_Jackal	lio_row	block_003	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_165838	2026-08-09	1999	12.37	17.44	20.29	1580	13.50	17.44	428707.00
01_13B_Jackal	lio_row	block_004	splat_runs_C_20k/C20k_block_004/high/2026-07-10_193711	2026-07-10	20000	15.82	22.64	25.40	17550	11.52	18.32	1312755.00
01_13B_Jackal	lio_row	block_004	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_040632	2026-08-09	1999	11.41	13.97	18.63	870	12.92	17.47	571555.00
01_13B_Jackal	lio_row	block_004	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_082720	2026-08-09	1999	11.81	14.79	19.28	1880	13.01	17.54	577270.00
01_13B_Jackal	lio_row	block_004	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_170122	2026-08-09	1999	11.64	14.72	18.47	1880	13.18	17.15	580386.00
01_13B_Jackal	lio_row	block_005	splat_runs_C_20k/C20k_block_005/high/2026-07-11_003203	2026-07-11	20000	10.71	20.52	24.37	19940	10.83	17.75	1333230.00
01_13B_Jackal	lio_row	block_005	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_040927	2026-08-09	1999	12.34	16.09	19.80	1500	12.29	16.14	524611.00
01_13B_Jackal	lio_row	block_005	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_083013	2026-08-09	1999	12.20	15.81	19.69	1500	12.62	17.23	517826.00
01_13B_Jackal	lio_row	block_005	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_170437	2026-08-09	1999	11.74	15.02	19.00	1500	12.61	16.67	526543.00
01_13B_Jackal	lio_row	block_006	splat_runs_C_20k/C20k_block_006/high/2026-07-11_021423	2026-07-11	20000	12.46	23.30	25.37	17960	9.93	18.34	1481658.00
01_13B_Jackal	lio_row	block_006	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_041221	2026-08-09	1999	11.29	14.70	18.41	1160	12.76	14.91	565056.00
01_13B_Jackal	lio_row	block_006	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_083307	2026-08-09	1999	11.26	14.80	18.92	800	13.53	15.92	572604.00
01_13B_Jackal	lio_row	block_006	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_170744	2026-08-09	1999	11.26	14.83	19.05	1370	13.41	16.01	558165.00
01_13B_Jackal	lio_row	block_007	splat_runs_C_20k/C20k_block_007/high/2026-07-11_035436	2026-07-11	20000	10.84	23.59	24.50	18570	10.24	16.95	1249782.00
01_13B_Jackal	lio_row	block_007	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_041514	2026-08-09	1999	11.18	15.09	20.23	1370	12.73	17.32	500535.00
01_13B_Jackal	lio_row	block_007	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_083604	2026-08-09	1999	10.86	14.26	19.80	1370	12.58	16.73	489784.00
01_13B_Jackal	lio_row	block_007	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_171045	2026-08-09	1999	11.01	14.31	19.66	1370	12.69	17.04	495317.00
01_13B_Jackal	lio_row	block_008	splat_runs_C_20k/C20k_block_008/high/2026-07-11_053333	2026-07-11	20000	12.60	22.19	24.41	19110	9.85	17.70	1505033.00
01_13B_Jackal	lio_row	block_008	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_041807	2026-08-09	1999	10.39	15.83	18.77	1450	12.64	16.25	559296.00
01_13B_Jackal	lio_row	block_008	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_083856	2026-08-09	1999	10.26	16.10	18.52	1450	12.73	16.51	563502.00
01_13B_Jackal	lio_row	block_008	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_171351	2026-08-09	1999	10.39	16.13	18.64	890	12.63	16.19	557085.00
01_13B_Jackal	lio_row	block_009	splat_runs_C_20k/C20k_block_009/high/2026-07-11_071710	2026-07-11	20000	9.86	20.28	24.55	18730	8.61	13.01	1297390.00
01_13B_Jackal	lio_row	block_009	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_042101	2026-08-09	1999	9.44	13.26	18.53	1370	12.17	15.42	602011.00
01_13B_Jackal	lio_row	block_009	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_084152	2026-08-09	1999	9.74	14.35	17.93	1750	12.07	16.10	603503.00
01_13B_Jackal	lio_row	block_009	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_171652	2026-08-09	1999	9.56	14.02	17.83	760	11.97	15.79	604238.00
01_13B_Jackal	lio_row	block_010	splat_runs_C_20k/C20k_block_010/high/2026-07-11_085609	2026-07-11	20000	13.80	21.98	24.23	19740	9.70	13.24	1321201.00
01_13B_Jackal	lio_row	block_010	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_042359	2026-08-09	1999	10.79	11.94	18.75	890	11.01	14.73	531450.00
01_13B_Jackal	lio_row	block_010	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_084446	2026-08-09	1999	10.86	12.31	18.80	1000	11.43	16.25	528591.00
01_13B_Jackal	lio_row	block_010	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_171948	2026-08-09	1999	11.37	13.37	18.49	1890	11.45	15.95	539917.00
01_13B_Jackal	lio_row	block_011	splat_runs_C_20k/C20k_block_011/high/2026-07-11_141040	2026-07-11	20000	10.46	21.80	24.74	18340	9.49	15.55	1400885.00
01_13B_Jackal	lio_row	block_011	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_042655	2026-08-09	1999	15.03	15.15	19.09	590	12.25	14.97	567360.00
01_13B_Jackal	lio_row	block_011	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_084740	2026-08-09	1999	14.43	14.37	19.09	590	12.21	14.86	572628.00
01_13B_Jackal	lio_row	block_011	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_172240	2026-08-09	1999	14.72	14.75	19.10	590	11.79	14.01	576679.00
01_13B_Jackal	lio_row	block_012	splat_runs_C_20k/C20k_block_012/high/2026-07-11_154937	2026-07-11	20000	11.15	16.90	24.65	19100	10.05	14.78	1326075.00
01_13B_Jackal	lio_row	block_012	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_042954	2026-08-09	1999	11.30	12.36	18.97	980	12.42	17.89	576006.00
01_13B_Jackal	lio_row	block_012	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_085039	2026-08-09	1999	11.51	12.99	19.04	1720	12.37	17.79	562633.00
01_13B_Jackal	lio_row	block_012	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_172536	2026-08-09	1999	11.06	12.60	19.72	980	12.37	17.73	569215.00
01_13B_Jackal	lio_row	block_013	splat_runs_C_20k/C20k_block_013/high/2026-07-11_173054	2026-07-11	20000	9.54	21.68	24.18	19590	11.77	17.99	1268062.00
01_13B_Jackal	lio_row	block_013	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_043254	2026-08-09	1999	10.73	12.63	18.69	750	11.93	15.99	550328.00
01_13B_Jackal	lio_row	block_013	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_085334	2026-08-09	1999	11.43	13.76	18.40	750	11.97	15.90	554033.00
01_13B_Jackal	lio_row	block_013	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_172831	2026-08-09	1999	11.44	14.17	18.68	750	11.84	15.72	548669.00
01_13B_Jackal	lio_row	block_014	splat_runs_C_20k/C20k_block_014/high/2026-07-11_191007	2026-07-11	20000	10.55	21.29	25.92	19400	10.04	18.22	1376248.00
01_13B_Jackal	lio_row	block_014	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_043549	2026-08-09	1999	12.19	17.58	19.45	970	12.50	18.07	552785.00
01_13B_Jackal	lio_row	block_014	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_085628	2026-08-09	1999	12.15	17.43	19.09	970	12.44	17.83	553887.00
01_13B_Jackal	lio_row	block_014	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_173125	2026-08-09	1999	12.32	18.05	19.12	770	12.53	17.80	559056.00
01_13B_Jackal	lio_row	block_015	splat_runs_C_20k/C20k_block_015/high/2026-07-11_204842	2026-07-11	20000	9.02	22.97	24.71	18330	9.33	14.42	1277465.00
01_13B_Jackal	lio_row	block_015	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_043846	2026-08-09	1999	11.26	17.14	19.14	800	9.97	11.66	529044.00
01_13B_Jackal	lio_row	block_015	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_085922	2026-08-09	1999	11.23	16.75	18.97	800	9.75	11.29	536870.00
01_13B_Jackal	lio_row	block_015	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_173418	2026-08-09	1999	11.24	16.51	18.77	800	9.81	11.42	526233.00
01_13B_Jackal	lio_row	block_016	splat_runs_C_20k/C20k_block_016/high/2026-07-11_222742	2026-07-11	20000	10.00	22.01	25.36	19720	10.64	18.32	1219484.00
01_13B_Jackal	lio_row	block_016	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_044143	2026-08-09	1999	11.00	14.99	19.83	890	11.86	15.80	508140.00
01_13B_Jackal	lio_row	block_016	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_090217	2026-08-09	1999	10.84	14.68	19.47	890	12.12	16.28	510732.00
01_13B_Jackal	lio_row	block_016	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_173711	2026-08-09	1999	10.74	14.18	19.82	890	11.57	15.25	506401.00
01_13B_Jackal	lio_row	block_017	splat_runs_C_20k/C20k_block_017/high/2026-07-12_000851	2026-07-12	20000	9.84	23.93	25.12	19290	9.73	14.01	1129988.00
01_13B_Jackal	lio_row	block_017	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_044436	2026-08-09	1999	10.46	13.15	19.05	1100	12.37	14.83	509427.00
01_13B_Jackal	lio_row	block_017	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_090509	2026-08-09	1999	9.94	12.12	19.02	1390	11.88	14.52	505485.00
01_13B_Jackal	lio_row	block_017	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_174005	2026-08-09	1999	10.31	12.99	19.22	1100	12.76	15.59	517472.00
01_13B_Jackal	lio_row	block_018	splat_runs_C_20k/C20k_block_018/high/2026-07-12_014802	2026-07-12	20000	11.32	22.47	25.90	19100	10.76	16.55	1205488.00
01_13B_Jackal	lio_row	block_018	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_044731	2026-08-09	1999	10.74	15.05	19.16	600	13.15	17.39	518270.00
01_13B_Jackal	lio_row	block_018	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_090802	2026-08-09	1999	10.28	14.13	19.14	600	12.75	16.07	518506.00
01_13B_Jackal	lio_row	block_018	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_174257	2026-08-09	1999	10.32	14.45	19.14	600	13.27	17.71	530743.00
01_13B_Jackal	lio_row	block_019	splat_runs_C_20k/C20k_block_019/high/2026-07-12_033109	2026-07-12	20000	11.19	22.22	25.30	16230	10.14	17.80	1205889.00
01_13B_Jackal	lio_row	block_019	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_045025	2026-08-09	1999	11.60	14.28	20.08	980	12.84	17.11	502755.00
01_13B_Jackal	lio_row	block_019	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_091058	2026-08-09	1999	11.61	14.57	19.83	980	12.73	16.93	507300.00
01_13B_Jackal	lio_row	block_019	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_174551	2026-08-09	1999	11.60	14.66	19.81	1750	12.87	17.26	500177.00
01_13B_Jackal	lio_row	block_020	splat_runs_C_20k/C20k_block_020/high/2026-07-12_051255	2026-07-12	20000	9.86	20.86	25.38	19370	11.04	16.86	1242000.00
01_13B_Jackal	lio_row	block_020	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_045320	2026-08-09	1999	9.80	12.49	19.78	780	11.80	16.51	516903.00
01_13B_Jackal	lio_row	block_020	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_091352	2026-08-09	1999	9.48	12.02	19.81	780	11.79	16.39	515671.00
01_13B_Jackal	lio_row	block_020	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_174844	2026-08-09	1999	9.87	13.46	19.94	780	11.82	16.59	515252.00
01_13B_Jackal	lio_row	block_021	splat_runs_C_20k/C20k_block_021/high/2026-07-12_065555	2026-07-12	20000	9.58	19.53	24.75	19490	10.09	16.05	1346362.00
01_13B_Jackal	lio_row	block_021	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_045612	2026-08-09	1999	10.66	12.57	19.41	960	9.97	12.78	540052.00
01_13B_Jackal	lio_row	block_021	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_091644	2026-08-09	1999	11.21	12.79	19.12	1750	9.75	12.14	535168.00
01_13B_Jackal	lio_row	block_021	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_175135	2026-08-09	1999	10.64	12.53	19.48	960	10.42	13.59	538171.00
01_13B_Jackal	lio_row	block_022	splat_runs_C_20k/C20k_block_022/high/2026-07-12_083815	2026-07-12	20000	9.45	22.84	26.02	18840	10.27	17.57	1273885.00
01_13B_Jackal	lio_row	block_022	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_045904	2026-08-09	1999	10.19	15.60	19.89	1880	12.44	17.49	523332.00
01_13B_Jackal	lio_row	block_022	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_091937	2026-08-09	1999	10.23	15.96	19.62	1880	12.55	17.98	527621.00
01_13B_Jackal	lio_row	block_022	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_175426	2026-08-09	1999	10.11	15.69	20.00	800	12.59	18.07	524972.00
01_13B_Jackal	lio_row	block_023	splat_runs_C_20k/C20k_block_023/high/2026-07-12_101809	2026-07-12	20000	10.91	23.47	25.00	18860	9.94	16.71	1192216.00
01_13B_Jackal	lio_row	block_023	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_050159	2026-08-09	1999	10.88	13.00	20.00	1410	10.95	15.75	478801.00
01_13B_Jackal	lio_row	block_023	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_092232	2026-08-09	1999	11.45	13.95	19.85	930	11.07	15.86	477163.00
01_13B_Jackal	lio_row	block_023	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_175720	2026-08-09	1999	11.06	13.50	20.22	930	11.21	16.48	479151.00
01_13B_Jackal	lio_row	block_024	splat_runs_C_20k/C20k_block_024/high/2026-07-12_115746	2026-07-12	20000	10.61	21.14	25.24	18750	9.79	18.17	1241796.00
01_13B_Jackal	lio_row	block_024	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_050453	2026-08-09	1999	10.24	16.03	19.57	1410	10.68	14.22	491092.00
01_13B_Jackal	lio_row	block_024	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_092526	2026-08-09	1999	10.19	15.55	19.89	1410	11.37	16.53	485669.00
01_13B_Jackal	lio_row	block_024	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_180013	2026-08-09	1999	10.26	16.20	19.88	1410	11.31	16.26	490639.00
01_13B_Jackal	lio_row	block_025	splat_runs_C_20k/C20k_block_025/high/2026-07-12_133628	2026-07-12	20000	10.39	23.58	25.21	19620	11.29	16.69	1210092.00
01_13B_Jackal	lio_row	block_025	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_050746	2026-08-09	1999	11.14	15.17	18.27	930	12.27	16.15	504922.00
01_13B_Jackal	lio_row	block_025	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_092818	2026-08-09	1999	10.99	14.57	18.90	1030	12.10	16.06	504748.00
01_13B_Jackal	lio_row	block_025	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_180305	2026-08-09	1999	11.14	15.29	18.49	1510	12.34	16.37	502452.00
01_13B_Jackal	lio_row	block_026	splat_runs_C_20k/C20k_block_026/high/2026-07-12_151610	2026-07-12	20000	9.02	20.49	25.60	18550	11.49	17.64	1163367.00
01_13B_Jackal	lio_row	block_026	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_051040	2026-08-09	1999	10.68	15.76	19.07	530	13.06	16.96	489911.00
01_13B_Jackal	lio_row	block_026	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_093111	2026-08-09	1999	10.79	16.16	19.56	1130	13.21	17.39	482874.00
01_13B_Jackal	lio_row	block_026	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_180555	2026-08-09	1999	10.74	15.99	19.07	530	13.28	17.68	483924.00
01_13B_Jackal	lio_row	block_027	splat_runs_C_20k/C20k_block_027/high/2026-07-12_165730	2026-07-12	20000	11.49	22.53	26.03	19730	10.91	18.18	1262442.00
01_13B_Jackal	lio_row	block_027	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_051335	2026-08-09	1999	11.69	17.81	20.16	1040	12.39	16.31	494316.00
